1386	1347
1382	1348
1386	1350
1383	1351
1381	1349
1384	1347
1386	1350
1384	1348
1386	1350
1382	1353
1383	1348
1385	1350
1385	1350
1383	1347
1383	1348
1384	1350
1385	1350
1381	1348
1382	1349
1386	1349
1383	1350
1385	1349
1382	1348
1383	1351
1386	1348
1388	1349
1383	1344
1383	1347
1382	1348
1384	1351
1383	1350
1381	1349
1385	1353
1382	1350
1381	1350
1381	1351
1383	1350
1380	1352
1380	1350
1383	1347
1383	1348
1383	1352
1381	1352
1384	1350
1385	1352
1383	1350
1383	1348
1381	1353
1383	1349
1383	1350
1383	1347
1384	1352
1386	1348
1385	1350
1377	1352
1348	1352
1242	1342
1035	1307
850	1235
734	986
698	721
706	672
753	673
857	707
1264	825
1374	1272
1386	1347
1386	1354
1382	1350
1383	1354
1386	1353
1384	1351
1386	1354
1380	1351
1382	1350
1382	1353
1384	1347
1382	1351
1377	1350
1383	1350
1384	1350
1385	1350
1382	1350
1366	1347
1251	1297
796	915
749	724
1140	915
1333	1255
1383	1333
1383	1351
1384	1350
1384	1348
1382	1350
1382	1351
1381	1354
1385	1351
1383	1351
1381	1349
1301	1237
743	781
808	889
1003	1004
1374	1333
1385	1339
1372	1349
1383	1351
1383	1349
1383	1352
1383	1348
1381	1350
1385	1351
1385	1347
1382	1350
1383	1350
1386	1351
1383	1350
1381	1351
1381	1353
1384	1352
1381	1350
1384	1353
1382	1347
1383	1347
1385	1351
1385	1348
1384	1347
1383	1350
1385	1350
1385	1349
1383	1349
1382	1351
1386	1349
1385	1351
1380	1355
1383	1348
1381	1350
1381	1349
1383	1351
1386	1348
1379	1349
1384	1350
1384	1348
1383	1349
1384	1349
1386	1351
1386	1351
1383	1349
1386	1349
1385	1350
1381	1341
1383	1045
1373	545
1243	543
596	725
551	1239
610	1342
1023	1350
1380	1350
1381	1350
1383	1349
1386	1348
1381	1350
1384	1349
1386	1351
1384	1348
1385	1349
1381	1351
1386	1350
1385	1351
1384	1350
1385	1350
1386	1349
1386	1350
1386	1351
1387	1348
1385	1350
1383	1346
1382	1350
1382	1353
1381	1351
1381	153
1384	137
1384	147
1384	149
488	191
136	287
147	963
142	1355
158	1350
225	1352
1130	1354
1386	1347
1385	1352
1380	1351
1386	1351
1387	1347
1386	1351
1383	1349
1383	1350
1386	1349
1384	1349
1382	1350
1381	1348
1386	1350
1385	1351
1384	1352
1383	1352
1384	1353
1387	1351
1385	1270
1387	799
1345	669
1062	634
719	802
638	1333
698	1351
1279	1352
1377	1349
1383	1354
1384	1353
1382	1347
1382	1347
1385	1347
1384	1349
1386	1350
1383	1353
1385	1349
1386	1352
1386	1350
1383	1349
1382	1351
1384	1348
1382	1351
1381	1351
1385	1349
1383	1351
1384	1350
1383	1350
1384	1352
1384	1352
1383	1351
1381	1350
1384	1350
1385	1353
1382	1350
1383	1346
1383	1350
1383	1352
1385	1351
1384	1350
1379	1350
1383	1352
1382	1352
1383	1350
1382	1353
1382	1350
1382	1350
1384	1351
1382	1352
1383	1350
1382	1351
1374	1331
1227	1192
604	613
495	488
497	584
938	1293
1368	1351
1384	1351
1383	1350
1384	1352
1383	1349
1386	1349
1385	1351
1384	1350
1386	1352
1382	1348
1382	1352
1384	1351
1383	1350
1384	1349
1384	1351
1384	1350
1382	1350
1386	1351
1384	1346
1384	1350
1383	1350
1381	1353
1381	1352
1386	1348
1383	1353
1385	1355
1386	1348
1332	1325
1272	1270
1225	1183
1164	1144
1110	1131
1096	1132
1118	1181
1215	1241
1336	1321
1377	1351
1381	1353
1386	1351
1382	1349
1379	1354
1383	1352
1383	1349
1383	1351
1383	1352
1387	1349
1386	1349
1384	1349
1382	1351
1379	1349
1382	1350
1386	1351
1383	1347
1382	1351
1307	1346
130	119
105	109
187	199
118	80
783	131
1382	1396
1384	1351
1381	1349
1383	1349
1384	1348
1386	1352
1383	1347
1383	1349
1388	1350
1382	1351
1382	1352
1382	1351
1384	1351
1382	1350
1383	1350
1387	1348
1386	1350
1383	1350
1381	1349
1386	1349
1385	1349
1384	1350
1381	1352
1385	1347
1386	1348
1386	1349
1382	1347
1382	1349
1382	1348
1384	1349
1384	1350
1382	1348
1384	1350
1384	1347
1386	1133
1382	119
1383	188
208	305
195	1297
223	1353
275	1350
1014	1349
1383	1347
1381	1350
1381	1348
1386	1352
1384	1349
1386	1350
1386	1348
1385	1350
1385	1347
1386	1341
1388	1332
1385	1323
1382	1302
1376	1285
1362	1266
1344	1247
1317	1215
1297	1193
1270	1173
1246	1176
1214	1173
1189	1178
1169	1208
1154	1252
1182	1280
1211	1316
1235	1335
1264	1348
1291	1353
1334	1353
1370	1348
1389	1353
1385	1351
1384	1351
1386	1350
1385	1351
1385	1350
1381	1350
1385	1350
1384	1349
1384	1350
1386	1350
1385	1350
1384	1352
1384	1352
1386	1349
1384	1352
1382	1348
1386	1352
1383	1351
1385	1352
1384	1329
1385	1041
1385	439
1364	444
748	492
491	572
446	1030
474	1342
553	1350
1054	1349
1358	1350
1381	1351
1382	1349
1382	1349
1380	1348
1383	1351
1384	1348
1381	1348
1386	1348
1384	1348
1383	1350
1382	1351
1381	1350
1382	1348
1383	1352
1385	1354
1383	1352
1379	1347
1384	1350
1380	1351
1383	1349
1380	1349
1385	1349
1384	1349
1385	1348
1382	1352
1386	1352
1383	1349
1384	1352
1386	1351
1386	1349
1384	1349
1384	1349
1382	1352
1383	1350
1385	1349
1382	1350
1384	1350
1382	1350
1384	1350
1382	1349
1380	1352
1384	1350
1382	1352
1383	1352
1379	1349