1390	1349
1388	1351
1386	1350
1386	1351
1382	1349
1384	1347
1386	1350
1386	1348
1386	1349
1387	1349
1383	1348
1385	1353
1385	1350
1383	1350
1381	1349
1386	1351
1386	1351
1386	1351
1381	1350
1386	1348
1386	1350
1384	1351
1382	1349
1385	1347
1386	1352
1223	1346
788	1198
668	858
683	734
720	717
741	720
827	744
1205	908
1371	1251
1386	1337
1387	1354
1383	1351
1386	1354
1382	1353
1386	1350
1382	1351
1382	1352
1384	1348
1383	1350
1384	1350
1384	1350
1382	1352
1383	1348
1382	1356
1386	1351
1386	1350
1385	1347
1384	1350
1384	1348
1380	1349
1382	1351
1383	1347
1380	1354
1385	1351
1379	1354
1382	1350
1386	1348
1383	1349
1385	1351
1381	1350
1386	1351
1386	1353
1382	1352
1384	1349
1384	1350
1386	1351
1383	1354
1383	1348
1386	1350
1387	1349
1384	1351
1382	1349
1381	632
1280	201
370	119
236	86
143	119
100	214
164	1370
384	1353
1373	1352
1384	1349
1382	1350
1386	1350
1383	1348
1385	1353
1385	1352
1382	1348
1386	1354
1384	1350
1383	1350
1385	1348
1381	1352
1382	1351
1386	1352
1384	1352
1386	1348
1382	1351
1383	1348
1384	1351
1383	1351
1384	1351
1386	1351
1382	1348
1386	1347
1384	1351
1382	1352
1386	1349
1385	1349
1382	1350
1383	1351
1386	1350
1384	1352
1381	1353
1385	1352
1384	1348
1382	1348
1386	1349
1384	1350
1391	1356
1384	1349
1198	1254
890	1022
764	856
753	785
772	771
865	841
1088	1028
1309	1229
1381	1326
1387	1352
1386	1355
1386	1353
1383	1353
1384	1353
1384	1351
1383	1352
1384	1346
1386	1355
1386	1351
1384	1346
1385	1351
1381	1348
1385	1352
1385	1352
1388	1351
1386	1350
1389	1346
1386	1349
1387	1349
1384	1348
1385	1350
1382	1348
1383	1350
1386	1347
1378	1350
1382	1348
1381	1348
1386	1348
1384	1348
1387	1348
1385	1352
1381	1347
1384	1347
1384	1351
1385	1346
1383	1351
1386	1350
1383	1349
1386	1345
1387	1007
1389	689
1345	596
972	517
570	434
485	488
468	739
511	1309
596	1349
839	1353
1374	1354
1388	1351
1387	1349
1384	1350
1385	1348
1385	1348
1386	1350
1386	1349
1388	1350
1386	1347
1383	1351
1384	1349
1387	1349
1380	1350
1382	1347
1386	1349
1383	1351
1384	1351
1386	1349
1385	1350
1383	1352
1383	1353
1386	1349
1384	1351
1386	1350
1382	1354
1384	1349
1382	1350
1386	1349
1385	1352
754	1349
438	973
316	399
282	318
310	365
412	474
574	576
1010	742
1355	1275
1383	1353
1385	1351
1383	1349
1384	1351
1383	1351
1382	1350
1380	1353
1382	1353
1383	1351
1384	1353
1385	1346
1383	1350
1384	1348
1384	1351
1383	1351
1380	1351
1382	1351
1384	1351
1384	1351
1386	1351
1385	1351
1384	1346
1384	1351
1381	1350
1383	1351
1382	1349
1383	1348
1383	1350
1384	1351
1380	1353
1386	1353
1384	1341
1384	1210
1385	989
1333	837
1239	802
1006	812
833	908
773	1210
766	1347
901	1352
1194	1352
1363	1356
1386	1351
1384	1351
1383	1349
1382	1347
1383	1351
1383	1353
1386	1349
1384	1352
1386	1353
1385	1351
1381	1350
1384	1349
1381	1354
1382	1351
1386	1353
1383	1347
1383	1348
1382	1352
1383	1351
1382	1352
1386	1349
1384	1349
1383	1348
1384	1349
1384	1350
1385	1347
1384	1351
1381	1350
1382	1351
1385	1350
1386	1347
1382	1352
1381	1348
1384	1346
1386	1349
1384	1351
1382	1349
1385	1353
1383	1351
1384	1351
1386	1350
1387	1349
1382	1350
1386	1345
1382	1348
1386	1353
1384	1350
1385	1349
1382	1353
1385	1348
1387	1349
1382	1350
1386	1352
1382	1348
1380	1348
1383	1351
1384	1350
1380	1351
1386	1349
1383	1350
1385	1349
1384	1347
1386	1350
1380	1346
1386	1349
1385	1349
1384	1351
1384	1352
1383	1349
1383	1351
1386	1349
1384	1346
1382	1348
1381	1348
1386	1352
1385	1352
1385	1350
1385	1350
1384	1347
1380	1349
1382	1347